label,confidence,xmin,ymin,xmax,ymax
0,0.7502143979072571,4064,1380,4257,1584
0,0.6302312016487122,4060,1463,4251,1663
0,0.6153908967971802,3990,1386,4183,1582
0,0.607900083065033,4067,1324,4251,1507
0,0.5213491916656494,4965,969,5125,1124
0,0.5085885524749756,2491,1045,2658,1211
0,0.5065135955810547,2483,1113,2651,1285
0,0.5017387270927429,5017,978,5171,1131
0,0.5014680624008179,3986,1466,4176,1657
