label,confidence,xmin,ymin,xmax,ymax
0,0.7470412254333496,2077,1132,2170,1200
0,0.6036309003829956,3766,1022,3896,1141
0,0.5800162553787231,154,619,276,742
0,0.5585302710533142,3759,1055,3889,1183
0,0.556707501411438,1732,608,1858,736
0,0.5518026351928711,260,346,397,472
0,0.527816116809845,1696,624,1805,734
0,0.5235697031021118,3658,1124,3776,1200
0,0.5077505111694336,3857,1136,3983,1200
