label,confidence,xmin,ymin,xmax,ymax
0,0.8873092532157898,869,575,906,612
0,0.8871201872825623,820,163,857,203
0,0.8868238925933838,1276,115,1316,157
0,0.8866170048713684,789,422,826,462
0,0.8856303691864014,550,586,584,622
0,0.8852202296257019,573,512,611,550
0,0.884833037853241,740,548,782,586
0,0.884107232093811,1320,634,1353,672
0,0.8840622305870056,509,687,548,726
0,0.8840349316596985,1308,132,1346,171
0,0.8835606575012207,131,353,171,391
0,0.8830667734146118,762,693,800,730
0,0.8827027678489685,125,382,162,419
0,0.8825413584709167,679,346,721,387
0,0.882522463798523,2,166,37,207
0,0.8816165924072266,1126,367,1165,406
0,0.8812084197998047,1204,397,1244,436
0,0.8803556561470032,536,202,573,240
0,0.880204439163208,399,553,436,588
0,0.8800283670425415,653,465,691,506
0,0.8798246383666992,818,74,856,114
0,0.8795744180679321,982,300,1023,340
0,0.8785626292228699,418,506,453,541
0,0.8785247802734375,1202,245,1240,283
0,0.8782224059104919,810,627,847,664
0,0.8778797388076782,1047,420,1084,457
0,0.8776684999465942,1119,576,1157,613
0,0.8775351643562317,364,115,399,152
0,0.8773585557937622,66,585,109,625
0,0.877021849155426,878,390,918,432
0,0.876779317855835,1230,316,1268,354
0,0.8759271502494812,604,445,641,482
0,0.8757274746894836,497,44,536,83
0,0.8755772709846497,693,446,731,486
0,0.8755238652229309,468,458,506,495
0,0.8753567934036255,546,109,584,148
0,0.8751376271247864,1261,195,1297,232
0,0.874420702457428,1320,385,1353,429
0,0.8743991255760193,19,468,62,511
0,0.8742867708206177,1205,117,1243,155
0,0.8739660382270813,859,127,893,163
0,0.8735429644584656,1153,349,1192,388
0,0.8730113506317139,129,2,168,36
0,0.8722874522209167,81,1,121,39
0,0.8718839883804321,610,623,646,661
0,0.8716309070587158,342,237,379,275
0,0.8713294267654419,1265,45,1300,82
0,0.8709492087364197,214,419,251,456
0,0.8707512021064758,448,501,484,537
0,0.8697199821472168,781,196,821,238
0,0.8692200183868408,1030,371,1068,408
0,0.869012713432312,78,511,116,549
0,0.8689822554588318,490,648,528,687
0,0.8689745664596558,1173,276,1212,312
0,0.8688449263572693,836,481,872,518
0,0.8687965869903564,1208,299,1246,340
0,0.8687772750854492,70,321,110,362
0,0.868754506111145,1106,446,1145,484
0,0.8686397075653076,538,356,579,396
0,0.8683695793151855,691,393,729,431
0,0.8682571053504944,395,671,434,709
0,0.8682318329811096,763,287,804,330
0,0.8682234883308411,713,615,755,656
0,0.867224395275116,289,647,329,686
0,0.8671630024909973,1268,418,1303,453
0,0.866296648979187,123,219,160,256
0,0.8661893606185913,514,577,552,614
0,0.8656465411186218,712,232,752,270
0,0.8654035925865173,981,382,1016,420
0,0.8650373816490173,129,61,169,101
0,0.864469051361084,1298,94,1335,133
0,0.8644219040870667,941,423,979,463
0,0.8639046549797058,1066,82,1102,117
0,0.8633411526679993,204,40,244,81
0,0.8630067110061646,972,581,1010,618
0,0.8628743886947632,593,305,630,344
0,0.8612985610961914,591,90,628,127
0,0.8605831861495972,169,609,205,646
0,0.8605417609214783,1100,58,1138,96
0,0.8605203032493591,807,472,846,512
0,0.8601207137107849,827,563,861,598
0,0.8597927689552307,329,431,369,472
0,0.8594897389411926,728,73,767,112
0,0.8593553900718689,894,626,930,663
0,0.8593432307243347,1154,540,1188,575
0,0.8590484857559204,834,511,871,548
0,0.8589158654212952,1039,250,1077,289
0,0.8581259250640869,337,186,373,223
0,0.8577393293380737,527,632,564,670
0,0.8576560020446777,1238,615,1274,649
0,0.8572574853897095,478,689,516,727
0,0.8567659854888916,9,406,45,449
0,0.8566052913665771,581,41,618,77
0,0.8564208149909973,685,658,722,698
0,0.8561452031135559,1321,488,1353,527
0,0.8554860353469849,1176,2,1209,30
0,0.8553622364997864,473,202,510,238
0,0.8553473949432373,907,674,943,711
0,0.8546611070632935,834,695,872,730
0,0.8546088933944702,772,121,809,158
0,0.854324996471405,38,255,78,294
0,0.8541320562362671,1261,339,1299,377
0,0.854074239730835,969,351,1007,391
0,0.8537829518318176,183,639,219,674
0,0.853542685508728,51,226,88,263
0,0.8534936308860779,925,16,961,51
0,0.8534247279167175,667,150,707,190
0,0.8532284498214722,605,1,643,30
0,0.852561891078949,431,457,470,494
0,0.8517343997955322,320,152,357,190
0,0.8515859842300415,806,256,840,294
0,0.8510054349899292,686,494,723,532
0,0.8508039712905884,611,47,649,84
0,0.8507479429244995,159,462,195,499
0,0.8503395318984985,422,53,459,89
0,0.8498817086219788,407,249,448,288
0,0.8493197560310364,1246,124,1281,161
0,0.8493154048919678,258,451,297,489
0,0.8492514491081238,1057,498,1093,534
0,0.8487557172775269,1230,520,1267,558
0,0.8485107421875,724,402,758,437
0,0.8483683466911316,651,110,689,149
0,0.848163902759552,1224,141,1261,180
0,0.8479884266853333,1182,303,1217,336
0,0.8479644060134888,923,188,963,226
0,0.8475207686424255,1323,354,1353,393
0,0.847505509853363,318,668,355,705
0,0.8474067449569702,242,209,279,246
0,0.8474044799804688,874,290,912,328
0,0.847042977809906,900,452,937,490
0,0.8461165428161621,843,583,877,619
0,0.8461081981658936,439,274,476,310
0,0.8460066318511963,655,318,692,356
0,0.8456968069076538,368,259,406,295
0,0.8439556360244751,75,125,111,163
0,0.8439188599586487,625,673,660,707
0,0.8438512682914734,721,645,761,686
0,0.8435912728309631,141,121,175,159
0,0.8429478406906128,147,487,185,525
0,0.8428974747657776,157,388,192,424
0,0.842000424861908,771,394,807,430
0,0.840801477432251,1190,52,1227,90
0,0.8392773270606995,955,103,992,142
0,0.8391979336738586,1208,165,1247,203
0,0.8389749526977539,963,499,1003,539
0,0.8389522433280945,1001,573,1037,608
0,0.8382108211517334,803,533,839,571
0,0.8381158113479614,1213,569,1254,610
0,0.8378041982650757,1085,150,1124,187
0,0.8375707268714905,828,367,869,409
0,0.8373713493347168,251,588,288,625
0,0.8370420336723328,1264,315,1298,349
0,0.8370294570922852,1207,424,1246,461
0,0.8367021679878235,841,321,875,356
0,0.8362905979156494,1185,353,1225,393
0,0.8360703587532043,669,292,710,333
0,0.835698127746582,819,340,857,378
0,0.83540278673172,597,531,633,568
0,0.834554135799408,258,5,300,45
0,0.8344725370407104,709,275,747,315
0,0.8342441916465759,1271,242,1310,280
0,0.8336188197135925,616,552,652,590
0,0.8329272270202637,380,406,421,445
0,0.8319272994995117,967,528,1004,564
0,0.8317903876304626,518,251,555,287
0,0.830987274646759,174,661,213,699
0,0.8306645750999451,633,450,667,485
0,0.8300371766090393,643,346,685,386
0,0.829962432384491,1207,494,1244,532
0,0.8293655514717102,450,246,488,284
0,0.8292525410652161,764,615,803,656
0,0.8291435241699219,0,452,34,491
0,0.8286364078521729,207,229,248,271
0,0.827937662601471,991,477,1031,516
0,0.8271273970603943,1074,58,1111,94
0,0.8271071910858154,627,575,663,612
0,0.8267834782600403,807,224,847,264
0,0.8266429901123047,842,625,879,664
0,0.8264579772949219,1117,605,1153,642
0,0.8261825442314148,22,42,60,81
0,0.8260816335678101,775,325,810,361
0,0.825991153717041,621,699,658,730
0,0.8253800272941589,435,179,473,215
0,0.8253132104873657,1044,645,1081,681
0,0.825283408164978,741,51,782,91
0,0.8252424001693726,972,124,1009,164
0,0.8247283101081848,1234,184,1271,221
0,0.8244914412498474,883,196,918,232
0,0.8233457803726196,147,652,184,686
0,0.8233422040939331,1012,401,1050,439
0,0.823176920413971,947,373,987,412
0,0.8231520652770996,963,265,1000,306
0,0.8220005631446838,446,158,482,193
0,0.8212910294532776,928,661,963,698
0,0.8208655714988708,997,628,1035,667
0,0.8208619356155396,1018,321,1056,359
0,0.8203623294830322,960,55,997,90
0,0.8199660778045654,65,198,105,238
0,0.8198853135108948,267,82,304,119
0,0.8198555111885071,1147,588,1182,627
0,0.8191319108009338,726,511,764,552
0,0.819007933139801,338,686,377,724
0,0.8189772367477417,1253,268,1290,304
0,0.8186725974082947,1040,278,1080,318
0,0.8181605935096741,1275,217,1313,254
0,0.8181206583976746,860,601,895,639
0,0.8175536394119263,462,635,502,673
0,0.8174580931663513,1116,142,1151,179
0,0.8166524767875671,633,216,668,252
0,0.8165008425712585,461,298,501,338
0,0.8162468075752258,139,168,179,207
0,0.8162410259246826,1327,172,1353,210
0,0.8161882162094116,918,378,954,414
0,0.8153712153434753,1009,671,1051,710
0,0.8150278329849243,414,143,452,180
0,0.8146928548812866,577,418,617,457
0,0.8139554858207703,3,10,38,47
0,0.8136976361274719,346,161,381,196
0,0.81357342004776,1285,373,1322,412
0,0.8133589029312134,502,538,539,576
0,0.8127750158309937,922,67,957,102
0,0.8124569654464722,312,475,348,511
0,0.8122217655181885,540,680,578,718
0,0.8120594024658203,616,327,653,364
0,0.8120377063751221,1028,578,1065,617
0,0.8114808201789856,626,304,665,343
0,0.8114084005355835,785,270,820,307
0,0.811187744140625,133,701,167,730
0,0.811094343662262,146,90,184,128
0,0.8110597133636475,450,412,488,449
0,0.8106620907783508,638,279,680,320
0,0.81031334400177,747,234,784,272
0,0.8095638155937195,565,2,603,35
0,0.8093678951263428,347,465,387,502
0,0.8092548251152039,85,232,121,269
0,0.8091660141944885,1117,229,1157,267
0,0.8090700507164001,1059,598,1097,635
0,0.8087815642356873,1071,401,1109,436
0,0.8086104989051819,265,351,303,390
0,0.808523416519165,1232,234,1270,273
0,0.8083343505859375,556,561,593,598
0,0.8082829713821411,467,366,508,405
0,0.8081655502319336,1033,224,1072,262
0,0.808096170425415,99,454,139,493
0,0.8075940608978271,657,579,695,618
0,0.8075695633888245,1081,179,1118,214
0,0.8075617551803589,591,469,627,505
0,0.8074217438697815,959,2,997,37
0,0.8063656091690063,811,656,847,691
0,0.8058698177337646,794,33,832,72
0,0.8048610687255859,939,243,975,279
0,0.8042110204696655,475,86,516,127
0,0.8041767477989197,403,529,440,563
0,0.8039451837539673,442,3,479,38
0,0.8034060597419739,1223,13,1257,48
0,0.8028318881988525,1243,158,1284,199
0,0.8026467561721802,525,226,562,262
0,0.8022604584693909,7,541,45,581
0,0.8016911745071411,990,195,1026,232
0,0.8014071583747864,862,16,896,51
0,0.8011769652366638,269,428,306,464
0,0.8008654117584229,816,419,849,455
0,0.800812304019928,1282,511,1322,552
0,0.800713300704956,800,137,840,180
0,0.8006331920623779,274,671,314,709
0,0.8003197908401489,1188,98,1225,135
0,0.7995616793632507,590,697,627,730
0,0.799494206905365,1230,367,1270,407
0,0.7989692091941833,744,9,781,46
0,0.7986082434654236,898,6,933,41
0,0.798356294631958,544,508,579,543
0,0.7982690334320068,264,155,300,191
0,0.7981463074684143,1048,330,1087,368
0,0.7975756525993347,768,73,804,111
0,0.7964388132095337,287,469,322,506
0,0.7962945699691772,12,195,52,239
0,0.796204686164856,696,635,732,671
0,0.7959707379341125,193,387,233,425
0,0.7959436774253845,870,71,905,109
0,0.795692503452301,56,38,99,78
0,0.795589804649353,126,537,161,574
0,0.7953786253929138,475,434,511,469
0,0.7946711182594299,1236,414,1273,451
0,0.7945762872695923,1313,515,1353,556
0,0.7942109107971191,173,555,209,593
0,0.7941176295280457,807,684,843,720
0,0.7940325140953064,823,450,860,487
0,0.793971061706543,555,84,596,123
0,0.7936643362045288,1041,200,1077,237
0,0.7929992079734802,758,468,798,509
0,0.7920598387718201,1279,67,1315,105
0,0.7920466661453247,110,112,147,150
0,0.7919307947158813,1209,36,1242,70
0,0.7914072275161743,1062,1,1099,33
0,0.790857195854187,720,330,757,369
0,0.7902432084083557,775,541,811,577
0,0.7893242835998535,11,375,45,413
0,0.7892538905143738,210,598,244,632
0,0.7892460227012634,1220,59,1256,95
0,0.7884519696235657,566,288,606,327
0,0.7878791689872742,899,109,938,148
0,0.7878255248069763,1206,273,1243,310
0,0.7864612936973572,550,181,586,217
0,0.7862454652786255,562,222,601,258
0,0.7862332463264465,501,363,538,401
0,0.7859874367713928,881,131,917,170
0,0.785578727722168,832,538,867,573
0,0.7852675914764404,35,334,76,375
0,0.7852579951286316,808,584,845,620
0,0.7849244475364685,1,108,33,148
0,0.784592866897583,466,110,506,148
0,0.7844198942184448,181,586,217,622
0,0.7843900322914124,1249,18,1285,55
0,0.78416508436203,369,680,408,718
0,0.7840829491615295,1027,13,1063,47
0,0.7834892272949219,839,662,877,700
0,0.7832047343254089,224,259,261,296
0,0.78175950050354,991,250,1026,287
0,0.7815708518028259,969,553,1006,591
0,0.7813103199005127,640,625,677,662
0,0.7809610366821289,657,662,694,698
0,0.7805585265159607,534,133,571,169
0,0.7805264592170715,115,673,150,707
0,0.7801069617271423,508,273,548,311
0,0.7799961566925049,738,115,777,154
0,0.7796931266784668,484,253,522,290
0,0.7795746922492981,945,603,982,643
0,0.7790598273277283,953,673,989,709
0,0.778023898601532,404,618,439,655
0,0.777962863445282,1284,293,1321,330
0,0.7777940034866333,1291,346,1327,383
0,0.777266800403595,991,166,1028,203
0,0.7763786911964417,192,273,229,311
0,0.7757799029350281,641,498,677,534
0,0.7757698893547058,1089,561,1129,598
0,0.7750441431999207,822,31,857,71
0,0.773369312286377,880,665,916,703
0,0.7730327248573303,68,562,108,598
0,0.7721312046051025,1132,56,1168,91
0,0.7719841599464417,753,524,788,558
0,0.7719737887382507,756,261,793,297
0,0.7718691825866699,744,310,780,347
0,0.771786630153656,724,429,762,466
0,0.7717448472976685,667,507,705,547
0,0.7714895009994507,1126,532,1163,566
0,0.7714787125587463,764,434,802,472
0,0.7714105248451233,745,599,783,637
0,0.7713591456413269,1157,98,1195,137
0,0.7712300419807434,1197,682,1235,720
0,0.7711929082870483,46,602,82,637
0,0.7711426019668579,585,557,624,596
0,0.77109295129776,930,497,967,536
0,0.7707734704017639,897,67,932,106
0,0.7702712416648865,87,349,129,390
0,0.7702086567878723,233,679,275,718
0,0.7701822519302368,281,59,317,95
0,0.7699440121650696,781,512,816,548
0,0.7698941230773926,1100,102,1139,139
0,0.7692438364028931,339,108,374,144
0,0.7691159844398499,1300,243,1337,284
0,0.7685197591781616,470,611,510,648
0,0.7681198120117188,886,487,923,526
0,0.767437219619751,1044,306,1080,341
0,0.7674199938774109,992,45,1029,83
0,0.7672436237335205,619,173,658,212
0,0.7668612599372864,712,304,751,343
0,0.7668241858482361,425,202,468,242
0,0.7654167413711548,1120,182,1157,217
0,0.7650750875473022,491,156,527,191
0,0.7650740146636963,432,548,468,583
0,0.7649970054626465,316,554,352,591
0,0.7648919820785522,104,48,141,83
0,0.7636600136756897,1050,619,1090,657
0,0.7636497616767883,1319,81,1353,119
0,0.7632315754890442,92,70,131,109
0,0.7625890970230103,588,392,625,431
0,0.7622920274734497,1077,525,1118,566
0,0.7618231177330017,241,556,277,591
0,0.760410726070404,1141,415,1181,454
0,0.7601855397224426,221,14,257,51
0,0.7598779201507568,65,364,103,402
0,0.7596893310546875,626,524,659,560
0,0.7591934204101562,590,154,630,191
0,0.7581565976142883,760,147,801,186
0,0.7572466135025024,292,89,328,127
0,0.7571724057197571,937,524,975,561
0,0.7571563124656677,988,410,1025,450
0,0.756039559841156,1259,87,1297,124
0,0.7558717131614685,1325,330,1353,366
0,0.7556594610214233,423,390,462,429
0,0.7552508115768433,528,471,563,507
0,0.7550269365310669,927,454,962,489
0,0.7548443078994751,207,364,245,403
0,0.7542738318443298,1172,193,1211,232
0,0.7538747787475586,455,566,493,605
0,0.7536920309066772,467,22,502,57
0,0.7534787654876709,850,347,886,383
0,0.7525519728660583,328,260,365,296
0,0.7522959113121033,197,566,232,601
0,0.7520079612731934,851,454,887,490
0,0.7518535256385803,621,394,658,431
0,0.7514839172363281,673,66,715,108
0,0.7512508630752563,752,409,787,444
0,0.7509757280349731,797,560,834,597
0,0.7503474354743958,1087,37,1122,70
0,0.7502737641334534,682,271,719,308
0,0.7499483227729797,440,347,478,388
0,0.7476118803024292,806,505,841,541
0,0.7469682097434998,237,46,278,82
0,0.7466174960136414,531,63,569,101
0,0.7465593814849854,670,612,708,650
0,0.7458394765853882,109,245,146,284
0,0.7453379034996033,606,283,644,321
0,0.7449897527694702,457,478,495,514
0,0.7443920373916626,1209,467,1247,507
0,0.7435349822044373,655,26,691,63
0,0.7435308694839478,1171,249,1210,287
0,0.7433774471282959,785,673,821,710
0,0.7429728507995605,1174,578,1212,616
0,0.7429589629173279,405,440,440,474
0,0.7429235577583313,1078,228,1116,265
0,0.7428216338157654,636,2,674,36
0,0.7426630258560181,601,370,637,406
0,0.7425695061683655,287,300,322,336
0,0.7425259947776794,1120,208,1156,241
0,0.7414547204971313,505,451,541,487
0,0.7410922646522522,1027,502,1064,539
0,0.7408162355422974,0,224,37,266
0,0.7397999167442322,903,651,937,685
0,0.7395228147506714,848,88,882,124
0,0.73902428150177,887,692,926,730
0,0.7387685775756836,1003,378,1040,415
0,0.7386792898178101,758,32,795,69
0,0.7385510206222534,538,447,573,483
0,0.7370030283927917,572,352,611,391
0,0.7349980473518372,172,105,209,142
0,0.7344889640808105,1311,662,1352,700
0,0.7325268387794495,569,134,606,171
0,0.7320839166641235,784,240,820,278
0,0.7314040064811707,359,64,397,102
0,0.7311288714408875,341,46,378,83
0,0.7305750846862793,159,17,195,55
0,0.7302941083908081,1263,496,1298,531
0,0.7298281788825989,939,37,974,72
0,0.729466438293457,407,4,443,39
0,0.72874915599823,1081,302,1123,340
0,0.7285828590393066,1074,656,1113,693
0,0.7283739447593689,943,574,983,613
0,0.7277096509933472,982,98,1017,133
0,0.7272372841835022,886,602,922,638
0,0.7267624735832214,294,158,328,193
0,0.7264415621757507,392,485,429,521
0,0.7254776358604431,850,105,884,139
0,0.725227415561676,171,52,213,91
0,0.7252095341682434,930,399,967,437
0,0.7246493101119995,1051,448,1089,485
0,0.7240151166915894,232,155,268,189
0,0.7238276600837708,1237,639,1272,672
0,0.7235657572746277,300,576,337,614
0,0.7219488620758057,1145,465,1184,505
0,0.7208440899848938,244,420,279,458
0,0.7208107709884644,1197,12,1231,46
0,0.7205047607421875,62,397,105,439
0,0.7196715474128723,496,475,532,511
0,0.719235360622406,531,292,568,330
0,0.7189842462539673,226,396,261,433
0,0.7187380194664001,1183,327,1222,365
0,0.7183629870414734,519,316,556,353
0,0.7173188924789429,118,496,154,533
0,0.7171124815940857,681,189,721,228
0,0.7158594727516174,55,176,89,210
0,0.7125981450080872,1053,125,1092,161
0,0.7119099497795105,281,596,317,633
0,0.7118309140205383,871,46,905,80
0,0.7114838361740112,357,281,397,319
0,0.7114376425743103,1014,187,1050,224
0,0.7108544707298279,743,576,782,612
0,0.7105152606964111,734,353,772,390
0,0.710208535194397,505,201,541,239
0,0.7097169160842896,1006,86,1043,122
0,0.7095782160758972,489,562,525,598
0,0.7091754078865051,597,671,633,706
0,0.7090885043144226,191,125,233,167
0,0.7089239954948425,509,602,543,636
0,0.7088413238525391,951,648,987,684
0,0.7084147334098816,54,692,92,729
0,0.7083057165145874,1288,321,1323,356
0,0.7075557708740234,987,74,1020,108
0,0.7069231867790222,988,330,1023,365
0,0.7058334350585938,1144,617,1181,653
0,0.7053422331809998,1115,37,1149,71
0,0.7038822174072266,678,420,716,459
0,0.7036522626876831,255,181,291,218
0,0.7035755515098572,779,588,815,624
0,0.7026093602180481,673,560,712,601
0,0.7022475600242615,68,252,104,288
0,0.701835036277771,1060,545,1096,581
0,0.7017365097999573,652,531,689,568
0,0.7009933590888977,546,269,582,306
0,0.7008320093154907,1201,190,1239,227
0,0.7005262970924377,886,340,920,374
0,0.6997619867324829,265,617,305,657
0,0.6985673904418945,226,573,260,608
0,0.6984225511550903,565,606,601,643
0,0.6983936429023743,456,45,492,80
0,0.697906494140625,585,177,622,214
0,0.6973702907562256,186,534,222,569
0,0.6972601413726807,97,211,132,246
0,0.6967148184776306,905,506,941,545
0,0.6954416632652283,530,383,566,418
0,0.6953151226043701,1174,77,1210,113
0,0.6951392292976379,1302,588,1342,626
0,0.6949656009674072,1148,324,1185,360
0,0.694532036781311,653,171,691,209
0,0.6937678456306458,1204,625,1242,663
0,0.6920334696769714,522,88,562,126
0,0.6920245289802551,912,553,949,591
0,0.6919019818305969,308,112,345,149
0,0.6914795637130737,22,576,63,615
0,0.6912856101989746,1148,298,1185,334
0,0.690686047077179,792,379,829,417
0,0.6897233724594116,1269,447,1305,483
0,0.6895463466644287,725,253,763,292
0,0.688993513584137,234,298,269,334
0,0.6888899207115173,385,325,421,359
0,0.6888226866722107,1082,476,1120,515
0,0.6885581016540527,607,508,640,542
0,0.6883517503738403,148,556,182,591
0,0.6878088116645813,913,603,952,643
0,0.6876330375671387,1166,51,1201,86
0,0.6873379945755005,312,46,347,80
0,0.6866695880889893,1262,651,1296,688
0,0.6864904165267944,40,501,79,539
0,0.6863502264022827,1264,471,1299,506
0,0.6857441067695618,1117,274,1157,310
0,0.683724582195282,513,428,550,464
0,0.6831170916557312,841,4,873,38
0,0.6827800273895264,1144,193,1179,229
0,0.682538628578186,1127,14,1162,48
0,0.6822662949562073,1292,434,1323,466
0,0.6815084218978882,262,229,298,264
0,0.6811891198158264,219,202,253,234
0,0.681138277053833,536,608,571,646
0,0.6809818148612976,1309,29,1347,69
0,0.6802393198013306,329,72,365,110
0,0.6800873279571533,584,245,622,285
0,0.6793412566184998,558,157,595,193
0,0.6791954040527344,284,550,320,586
0,0.6790263652801514,823,108,860,146
0,0.6783545017242432,929,313,967,352
0,0.6782845854759216,98,327,137,365
0,0.6775042414665222,1015,697,1054,730
0,0.6772129535675049,1232,211,1269,248
0,0.6753116250038147,1046,47,1082,82
0,0.6752668619155884,976,665,1011,700
0,0.6743899583816528,358,645,396,685
