label,confidence,xmin,ymin,xmax,ymax
0,0.6280249357223511,941,421,980,461
0,0.6249470114707947,918,244,972,298
0,0.6246517300605774,1047,697,1094,743
0,0.6238617300987244,354,593,403,645
0,0.6218128800392151,1178,446,1221,487
0,0.6207591891288757,1143,469,1186,510
0,0.619214653968811,39,149,81,192
0,0.6187842488288879,1,438,44,486
0,0.6186572313308716,347,433,386,471
0,0.616428554058075,1166,495,1211,539
0,0.6160717010498047,664,170,709,214
0,0.6154710650444031,138,317,182,358
0,0.6137810349464417,853,376,896,419
0,0.6127963066101074,194,135,243,187
0,0.6090714335441589,1174,632,1217,676
0,0.6077207326889038,903,203,948,249
0,0.6063827276229858,934,304,985,360
0,0.6046051383018494,156,174,203,219
0,0.6042936444282532,457,819,511,862
0,0.6036791801452637,308,328,352,372
0,0.6033796668052673,825,825,866,863
0,0.6024843454360962,944,775,993,822
0,0.6016560196876526,382,721,440,775
0,0.6009820699691772,654,381,695,424
0,0.5988108515739441,8,570,48,618
0,0.5969054102897644,1005,627,1059,679
0,0.5955795049667358,356,469,414,533
0,0.595427393913269,385,738,442,795
0,0.5934853553771973,414,413,454,453
0,0.5933066010475159,101,85,143,126
0,0.5926207900047302,1209,459,1264,511
0,0.592573344707489,242,775,287,821
0,0.5925310850143433,1228,533,1284,595
0,0.5924147367477417,191,127,235,169
0,0.5873488187789917,964,774,1011,820
0,0.5869740843772888,1002,795,1048,841
0,0.5851165652275085,910,403,958,455
0,0.5844298601150513,945,807,991,852
0,0.5842724442481995,398,359,452,414
0,0.5840645432472229,373,348,428,408
0,0.5833745002746582,1003,829,1048,872
0,0.5833163261413574,146,500,188,545
0,0.5828523635864258,109,335,154,378
0,0.5826360583305359,116,757,161,807
0,0.5798821449279785,1034,179,1085,226
0,0.5793002247810364,608,84,648,122
0,0.5790272355079651,1183,380,1225,424
0,0.5776341557502747,343,639,385,683
0,0.5773262977600098,393,398,427,432
0,0.5762072205543518,1112,250,1160,297
0,0.5761498212814331,412,787,469,843
0,0.5744901299476624,722,257,762,298
0,0.5739443898200989,1053,233,1114,290
0,0.5719954371452332,1026,661,1065,701
0,0.5692790150642395,374,702,420,749
0,0.5687080025672913,1090,440,1129,478
0,0.56866055727005,1166,332,1214,377
0,0.5686513781547546,978,754,1022,798
0,0.567655086517334,282,117,327,159
0,0.567474365234375,415,528,477,599
0,0.565605103969574,120,828,165,871
0,0.5628571510314941,102,623,140,663
0,0.5626081824302673,1191,619,1241,663
0,0.5620908737182617,982,773,1029,818
0,0.5612770915031433,1109,353,1159,395
0,0.5610653758049011,76,33,124,82
0,0.5605411529541016,987,606,1027,649
0,0.5600540637969971,100,424,146,471
0,0.5594888925552368,916,629,957,670
0,0.5583173036575317,1019,135,1072,188
0,0.5581060647964478,1150,545,1210,601
0,0.5576126575469971,281,453,327,497
0,0.5566412210464478,1146,32,1184,67
0,0.5563738942146301,104,703,143,744
0,0.5550040006637573,1214,120,1251,160
0,0.5534296035766602,1182,124,1220,163
0,0.5531978607177734,134,641,178,685
0,0.5521780252456665,914,104,950,142
0,0.5520031452178955,1143,61,1180,98
0,0.5508178472518921,1198,100,1241,143
0,0.5502952337265015,1001,661,1040,701
0,0.54725581407547,396,299,447,348
0,0.5471445918083191,1073,279,1130,335
0,0.5460216999053955,979,18,1030,66
0,0.5459859371185303,94,152,138,196
0,0.543487548828125,1126,349,1171,388
0,0.542625367641449,1018,796,1063,840
0,0.5419824123382568,912,453,960,500
0,0.5415189266204834,628,39,668,79
0,0.5404703617095947,181,231,227,281
0,0.5401942729949951,138,600,181,647
0,0.5395450592041016,242,390,285,433
0,0.539114236831665,1213,436,1257,477
0,0.5360113382339478,90,3,130,40
0,0.5356101989746094,363,582,415,635
0,0.5349352955818176,289,183,328,220
0,0.534557580947876,584,17,624,53
0,0.5327315330505371,1042,729,1085,772
0,0.5327309370040894,336,669,378,711
0,0.5298616290092468,147,113,195,161
0,0.5291458964347839,1086,821,1134,863
0,0.5266153216362,963,539,1014,588
0,0.5265598297119141,1058,651,1098,691
0,0.5253913998603821,1133,377,1192,438
0,0.5250568985939026,320,671,362,714
0,0.5244283080101013,93,649,134,690
0,0.5237842202186584,428,781,487,839
0,0.5231373310089111,193,112,236,154
0,0.5230852365493774,792,299,833,340
0,0.5226148962974548,104,481,147,525
0,0.5225042700767517,417,710,476,772
0,0.5215587019920349,1238,192,1282,239
0,0.5214046239852905,636,210,676,251
0,0.5197995901107788,12,835,59,873
0,0.5186217427253723,1018,619,1070,671
0,0.5183095335960388,216,146,258,187
0,0.518308162689209,270,128,313,169
0,0.5170813202857971,338,688,380,731
0,0.5166650414466858,1153,456,1213,513
0,0.5159785151481628,987,527,1038,578
0,0.5155497193336487,963,566,1016,618
0,0.5132339596748352,431,673,488,729
0,0.5127320289611816,268,147,310,186
0,0.5100985765457153,290,147,332,188
0,0.5082003474235535,1088,754,1129,795
0,0.5079284310340881,125,544,175,593
0,0.5076030492782593,747,45,790,90
0,0.5071009993553162,1036,828,1080,870
0,0.5066601037979126,486,769,538,818
0,0.5064051747322083,396,387,449,438
0,0.5063488483428955,1088,48,1124,83
0,0.5060072541236877,299,236,343,281
0,0.5055893659591675,161,107,206,151
0,0.5053293108940125,148,828,192,870
0,0.5053054094314575,60,542,106,589
0,0.5039701461791992,203,408,246,452
0,0.503585696220398,318,685,360,729
0,0.5032097697257996,1000,752,1047,798
0,0.502324104309082,330,534,369,575
0,0.5021119117736816,482,833,528,870
0,0.5017032027244568,319,372,359,411
